AvgVelocity,Mass,PressureDrop,Surface Area,Velocity Inlet,X Cell Size,YZ Cell Size
585.6397256,125.3078026,7376.596937,24388.65064,2667.291082,14.8,24.8
581.5752558,125.0879901,7465.985483,23635.90696,2753.952606,14.8,25.0
605.6825789,126.3578997,7361.004897,23196.75728,2837.028803,15.2,24.0
604.5373456,125.4501552,7588.142102,24248.33524,2732.577799,15.2,24.2
518.8463284,125.5736293,1779.77746,23475.55083,2590.794467,15.2,24.4
607.3321889,125.4479592,7464.101213,23323.26052,2939.987932,15.2,24.6
555.4057928,125.419705,2739.792211,24231.18356,2708.166805,15.2,24.8
529.317737,124.9409549,5934.132579,23486.07228,2512.072314,15.2,25.0
627.3880825,125.789726,8013.457847,23137.14839,2967.136024,15.6,24.0
602.0267033,125.4138901,7593.779948,24151.60675,2736.14184,15.6,24.2
521.42061,125.3457331,5645.667638,23319.31312,2514.656733,15.6,24.4
522.7557207,125.141132,5051.585879,23108.56448,2511.952189,15.6,24.6
581.6994605,124.9137131,6596.713483,24001.10292,2661.656405,15.6,24.8
549.9443241,124.6565202,5575.170379,23159.31133,2691.004348,15.6,25.0
602.5581233,125.4028773,6605.008473,22881.43948,2908.258883,16.0,24.0
586.7850223,125.0977055,5988.395464,23961.22817,2811.571245,16.0,24.2
552.6312649,125.3623889,6386.202289,23225.11478,2627.781929,16.0,24.4
615.7288344,124.9018127,7455.08174,22836.43806,2956.784454,16.0,24.6
612.4470723,124.5365806,7773.527558,23670.18819,2764.067868,16.0,24.8
601.3507297,124.5118378,7459.97802,22986.06057,2860.031498,16.0,25.0
621.5085767,125.111039,8385.6882,23499.4136,2965.311409,15.3,24.99
580.8964392,124.9133203,6989.330885,24052.15303,2748.852397,15.3,24.90833333
534.9539078,124.8433778,5071.344216,24132.89107,2533.832512,15.3,24.82666667
577.1792416,125.2008132,6642.380636,23889.44688,2642.570947,15.3,24.745
543.3829122,125.0900957,5638.856188,23505.39559,2541.064483,15.3,24.66333333
577.0802398,125.2561947,6483.586598,23108.15672,2741.137409,15.3,24.58166667
548.0952735,124.9659009,5494.68167,22944.20081,2735.313056,15.3,24.5
633.5007123,125.2072648,8716.955535,23460.61734,2996.747488,15.13333333,24.99
551.6128618,125.1254163,6633.021222,24250.80785,2508.216181,15.13333333,24.90833333
549.1501654,125.3062435,6378.116274,24333.7342,2550.26823,15.13333333,24.82666667
554.7108209,125.5356245,5893.306786,24063.341,2604.915436,15.13333333,24.745
630.7497411,125.281996,8042.586171,23755.81374,2948.117154,15.13333333,24.66333333
561.8526334,125.5689835,6368.18303,23285.37917,2696.154313,15.13333333,24.58166667
577.1057514,125.6568064,6852.960529,23221.37274,2780.63324,15.13333333,24.5
516.9573408,125.1595679,2934.012904,23545.19172,2560.505573,14.96666667,24.99
562.7443397,125.0017516,6533.704447,24121.29492,2609.475066,14.96666667,24.90833333
650.5779921,125.2311052,9112.039801,24146.60378,2848.719223,14.96666667,24.82666667
638.9274298,125.1988753,8084.4835,23960.03092,2897.499513,14.96666667,24.745
520.6362265,125.3210725,4645.79775,23595.90217,2534.841519,14.96666667,24.66333333
576.030287,125.574774,6319.481674,23204.08366,2810.793326,14.96666667,24.58166667
597.2865903,125.7180835,7345.795495,23010.60648,2829.942041,14.96666667,24.5
586.1739581,125.3424601,7373.764148,23709.76605,2731.201798,14.8,24.99
547.8907781,124.9214989,6597.494461,24320.95646,2504.814199,14.8,24.90833333
531.7969461,124.984381,5453.019395,24427.92231,2530.403378,14.8,24.82666667
649.6683016,125.3193642,8644.507268,24247.41922,2980.528729,14.8,24.745
588.2223808,125.7155097,6923.032513,23882.62866,2754.842514,14.8,24.66333333
595.6420538,125.4958489,6955.663343,23456.72959,2810.587466,14.8,24.58166667
599.8681777,125.2658058,7203.565435,23316.67998,2859.171076,14.8,24.5
571.4652107,125.6332551,6533.284204,23784.64365,2713.909316,14.63333333,24.99
610.4834513,125.5154221,7480.904987,24525.08753,2825.64599,14.63333333,24.90833333
627.4982013,125.6356738,8654.052375,24587.11249,2835.312874,14.63333333,24.82666667
606.1274605,125.921668,7106.029637,24379.83283,2797.116596,14.63333333,24.745
604.752324,125.5934605,7655.086695,24011.45884,2855.345117,14.63333333,24.66333333
615.2120563,125.9409386,7679.538868,23528.27161,2917.13432,14.63333333,24.58166667
564.6137057,125.8309562,6738.670087,23383.28454,2694.940194,14.63333333,24.5
587.3642609,125.5294483,7118.687714,23864.38221,2758.155377,14.46666667,24.99
607.0985721,125.4730035,7412.06217,24356.93566,2873.687258,14.46666667,24.90833333
651.0621946,125.0963162,8912.817067,24401.0075,2884.185178,14.46666667,24.82666667
639.2660675,125.5811542,8423.324763,24232.06306,2898.306706,14.46666667,24.745
625.0422357,125.4223515,7578.456973,23761.60621,2874.706062,14.46666667,24.66333333
624.2369738,125.3886211,7592.9169,23381.99548,2945.408467,14.46666667,24.58166667
624.2369738,125.3886211,7592.9169,23381.99548,2945.408467,14.46666667,24.58166667
527.4581753,125.8827923,5696.37844,24010.80557,2500.945066,14.3,24.99
608.610159,125.8495184,8125.616643,24698.65811,2795.861109,14.3,24.90833333
604.6455164,125.7164999,7721.257851,24815.49985,2755.352347,14.3,24.82666667
614.9538298,126.4333837,7174.026353,24663.92111,2863.380382,14.3,24.745
640.660829,126.1631639,8112.651139,24294.88856,2995.172696,14.3,24.66333333
520.7452117,125.8968404,4846.338678,23836.99837,2576.592882,14.3,24.58166667
536.5480083,126.0488999,6297.800023,23684.02186,2597.762131,14.3,24.5
